video_id,clip_id,text,label,label_t,label_v,label_a,error
video_0053,33,蛮遗憾的，这个项目在我眼里是全军覆没的,-0.8,-1.0,0.0,0.0,0.8
video_0053,26,是因为我不管你说的再真实他都没有扣题，最高任务都是失败的,-0.8,-1.0,0.0,0.0,0.8
video_0020,5,而且天文组好像没有我们班同学。,0.6,-0.4,0.6,-0.2,0.8
video_0054,81,去年是等于本命年相对还不太顺利,-0.8,-1.0,-0.2,0.0,0.8
video_0051,8,没有准备好就不要去碰它,-0.8,-0.6,0.2,0.0,0.8
video_0045,48,房子车子票子，不是唯一的成功标准,-0.8,-0.6,-1.0,0.0,0.8
video_0046,46,能够让别人明白命运可以掌握在自己手里面，那我就觉得已经很开心很满足了,0.8,1.0,0.8,0.0,0.8
video_0044,10,为什么不演这个呢,-0.8,-0.4,-0.8,0.0,0.8
video_0002,19,你那点财务还需要助理,0.2,-0.8,1.0,-0.6,0.8
video_0055,5,我就是随口一说，谁知道真的就在啊,0.8,-0.4,0.6,0.0,0.8
video_0046,57,然后回来就要跟我离婚，我突然发现我嫁了个人渣,-0.8,-1.0,-0.2,0.0,0.8
video_0056,9,上次你下跪是向我求婚,-0.4,-0.4,1.0,0.4,0.8
video_0012,25,你没有想到，本侯爷也有今天吧,-0.6,0.0,-0.8,0.2,0.8
video_0060,2,学校没一个正经的,0.2,-1.0,0.2,-0.6,0.8
video_0042,3,但是我已经让我姥去办了，想相信很快就会有人来了,-0.2,0.4,0.2,0.6,0.8
video_0058,11,说说吧，这书包里装的都是什么啊,0.0,-0.2,1.0,0.8,0.8
video_0056,53,忘了吗，我们是一个组合,0.8,0.0,0.8,0.0,0.8
video_0011,16,梅妃含情所著的楼东赋没有能使她再度得幸于唐玄宗，倒是华妃娘娘感动了皇上。,0.8,0.2,1.0,0.0,0.8
video_0042,8,情感神经丰富了,-0.2,0.2,0.4,0.6,0.8
video_0010,14,我希望你们都提起精神来给我好好考。,0.4,0.6,-0.8,-0.4,0.8
video_0046,16,说不定今天电视看完有几个人会开始反思自己，那我的目的就达到了,0.8,0.6,0.6,0.0,0.8
video_0045,84,我明白我是像所有人一样是爱这个国家的，只是我很多时候会没有去表达,0.8,0.4,0.2,0.0,0.8
video_0009,38,赵士玄是你娘家人，让他协理也是理所应当的,0.8,0.4,1.0,0.0,0.8
video_0009,33,儿臣理应为朝政、为父皇分忧。,0.8,0.0,1.0,0.0,0.8
video_0058,5,借你漫画书和CD绝对不是问题,-0.2,0.4,-0.2,0.6,0.8
video_0002,7,好聚好散，有时间回来看一看。,-0.2,-0.2,-0.2,0.6,0.8
video_0014,2,还差个300多，你们家那房写的谁的名？,-0.6,0.0,-0.2,0.2,0.8
video_0014,13,你同伴告诉我的。,0.8,0.0,1.0,0.0,0.8
video_0054,152,若是你没有做错事，我自然不会冤枉你,-0.8,0.0,-0.4,0.0,0.8
video_0045,58,不仅仅是我，我相信很多艺人如果能学习小志导师，它们会成为更大的艺人的,0.8,1.0,0.6,0.0,0.8
video_0054,134,确实是，很不舒服,-0.6,-0.8,0.6,0.2,0.8
video_0054,136,我都感觉我的大腿肌肉在抖,-0.2,-0.6,0.8,0.6,0.8
video_0038,17,你是我这世界上最亲最亲的人了,0.6,1.0,-0.4,-0.2,0.8
video_0016,47,再后来呢，你就成了大明星了，我也就不敢再喜欢你了。,-0.6,0.0,0.4,0.2,0.8
video_0016,40,张扬，谢谢你,-0.6,1.0,-1.0,0.2,0.8
video_0016,28,怎么，吃不惯啊,0.0,-0.8,1.0,-0.8,0.8
video_0045,91,我发现他们见到我一开始对我形象的抵触，他已经对我讲的内容没有兴趣了,-0.8,-0.8,-0.2,0.0,0.8
video_0015,25,可以去澳洲啊，那边阳光好，海鲜也很棒啊！,-0.2,1.0,-1.0,0.6,0.8
video_0047,26,没有,-0.8,0.0,-1.0,0.0,0.8
video_0040,4,你们怕什么呀,0.0,-0.4,-0.6,-0.8,0.8
video_0014,27,最少能卖150万美金，如果抗到最后，价格没准还能更高,0.0,0.2,-0.8,-0.8,0.8
video_0047,1,你好你好,0.8,0.4,0.6,0.0,0.8
video_0001,30,大渣集团的小职员？,0.2,-0.4,1.0,-0.6,0.8
video_0045,68,但是通过他改装很厉害的赛车不见得能跑完终点,-0.2,-0.2,1.0,0.4,0.6000000000000001
video_0045,73,这是一个表达观点，指引人向前的舞台,0.4,0.8,0.0,-0.2,0.6000000000000001
video_0045,67,对于像你这个年龄的阶段而言很难做到，所以我要恭喜你,0.4,1.0,-0.2,-0.2,0.6000000000000001
video_0028,19,我上一次见到你我就觉得你很眼熟。,-0.2,0.2,1.0,0.4,0.6000000000000001
video_0048,30,没咱什么事，咱们就撤了吧,-0.2,-0.8,0.4,0.4,0.6000000000000001
video_0031,8,但是我现在明白，他是在磨练我,0.4,0.0,0.4,-0.2,0.6000000000000001
video_0043,44,确实是你的形象是让人非常过目不忘的,0.4,0.4,0.2,-0.2,0.6000000000000001
video_0046,33,甚至也答应你可以将你小朋友的照片发到我微博里动员我的粉丝去帮助到他去寻找到他,0.4,0.4,0.0,-0.2,0.6000000000000001
video_0042,7,谢谢队长,-0.4,0.8,-1.0,0.2,0.6000000000000001
video_0038,16,很多地方是去不得的,-0.2,-0.8,0.0,0.4,0.6000000000000001
video_0052,25,明知道这个舞台也许不会让我会怎样,-0.2,-0.2,0.8,0.4,0.6000000000000001
video_0034,15,这气势咣一下就砸过来，我提着裤子就跑。,-0.4,-0.2,-1.0,0.2,0.6000000000000001
video_0052,16,您别这样，您当时就说过我没那个天分,-0.2,-0.6,1.0,0.4,0.6000000000000001
video_0040,52,所以我想只有我们站在纽交所挥锤的那一刻,-0.4,0.0,-0.6,0.2,0.6000000000000001
video_0040,50,我希望告诉他们我不是一个失败者,0.2,0.8,0.0,-0.4,0.6000000000000001
video_0038,38,我这个人很记仇的,-0.4,-0.8,0.2,0.2,0.6000000000000001
video_0051,20,如果能在往后走会更开心,-0.4,0.6,-0.2,0.2,0.6000000000000001
video_0047,49,我不觉得两件事是一个巧合，所以我一定不会终止起诉,-0.2,0.0,-0.4,0.4,0.6000000000000001
video_0045,12,你三个选手我都还喜欢，你还欠我凤梨酥呢,-0.4,0.8,-0.8,0.2,0.6000000000000001
video_0009,2,妹妹不敢有任何非分之想。,-0.4,0.2,0.0,0.2,0.6000000000000001
video_0025,34,确定是为了正义。,-0.4,0.6,-0.6,0.2,0.6000000000000001
video_0012,34,总是希望武儿能够胜过他哥哥,0.2,0.4,0.8,-0.4,0.6000000000000001
video_0057,5,那您是赵先生的室友吧,-0.2,0.0,0.8,0.4,0.6000000000000001
video_0014,17,我以我的生命起誓，这次绝对不是在骗你,0.4,0.6,-0.2,-0.2,0.6000000000000001
video_0054,75,而且我觉得老师的要求越来越严格，压力还挺大的,-0.4,-1.0,0.2,0.2,0.6000000000000001
video_0024,65,然后那个我成绩不好，您没看上我,-0.2,-0.4,1.0,0.4,0.6000000000000001
video_0056,17,小迪，等爸爸从泰国回来一定会带你去海洋馆的,0.4,0.6,-0.6,-0.2,0.6000000000000001
video_0008,11,花多少钱我都可以的啦。,-0.2,0.6,0.2,0.4,0.6000000000000001
video_0021,5,那也让我见识下你的本事。,-0.2,0.6,-0.2,0.4,0.6000000000000001
video_0023,58,回到正规上来，这才是重要的。,-0.2,0.4,-0.4,0.4,0.6000000000000001
video_0054,172,以后出门在外不要与人起争端,-0.2,-0.2,0.2,0.4,0.6000000000000001
video_0001,24,这样吧，你自己说说，咱们集团什么职位比较轻松啊！,-0.4,0.4,-0.2,0.2,0.6000000000000001
video_0025,46,如果我能把他引出来，500万你能分我多少啊？,-0.4,0.0,-0.8,0.2,0.6000000000000001
video_0054,38,我当时有点乱，我不知道我该听谁的,-0.2,-0.2,-0.2,0.4,0.6000000000000001
video_0045,52,因为太多人赋予你你的伞是应该干什么干什么，就还是应该坚持心中的那个,-0.2,0.4,-0.6,0.4,0.6000000000000001
video_0054,178,敏慧甘愿接受所有惩罚,-0.6,-0.4,-0.4,0.0,0.6
video_0041,16,你们也被这边感染了吗,0.6,-0.2,0.6,0.0,0.6
video_0054,144,看来张御厨不满意我的结论，总想要揪个人出来呀,-0.6,0.0,0.8,0.0,0.6
video_0054,187,静娴格格，主子和奴才尊卑有别,-0.6,-0.4,0.0,0.0,0.6
video_0016,25,差钱的话，你告诉我个数，我回去凑还不行吗？,0.0,-0.8,-0.4,-0.6,0.6
video_0054,183,况且，能够帮助别人一把，何乐而不为呢,0.6,1.0,0.0,0.0,0.6
video_0040,23,我真的是孙子,-0.6,-1.0,-0.6,0.0,0.6
video_0047,20,我什么都没说,-0.6,0.0,-1.0,0.0,0.6
video_0039,3,我呢希望你以后可以跟爸爸一样，一直飞驰下去，咱们俩这叫飞驰组合,0.6,0.8,-0.4,0.0,0.6
video_0040,17,但恳请各位领导从轻处分,-0.6,-0.6,0.0,0.0,0.6
video_0015,1,据我推测应该是送她的同伙杀人越货。,0.0,-0.6,-0.2,-0.6,0.6
video_0015,8,都是道上的，给点面子啦,-0.6,0.8,-1.0,0.0,0.6
video_0054,19,我会竭尽所能去把它呈现好,0.6,0.8,0.0,0.0,0.6
video_0038,46,我去换衣服，我们出去吃,0.6,0.0,0.4,0.0,0.6
video_0039,7,主要就想再过一下咱们的合同之后呢再看看我那台赛车,0.6,0.0,1.0,0.0,0.6
video_0027,16,嗯，孩子打架别把大人扯进去，我跟家珍都不知道。,0.0,-0.4,0.4,-0.6,0.6
video_0057,6,诶，那不行，都预约好了，要不我跟她确认一下,0.0,0.0,1.0,0.6,0.6
video_0046,45,我总是特别容易被有梦想的人打动,0.6,0.8,0.4,0.0,0.6
video_0045,99,但是只要我坚持自己的道路获得的成功比那样的成功要大得多，快乐也大得多,0.6,0.8,-0.2,0.0,0.6
video_0001,26,你觉得他该怎么办啊,-0.6,-0.6,-0.6,0.0,0.6
video_0060,32,是因为你不但差点弄坏了我的东西，而且还挡住了我抢救它,-0.6,-1.0,-0.2,0.0,0.6
video_0045,28,我犯了一个巨大的跟头和错误，在很漫长的时间里面,-0.6,-1.0,-0.2,0.0,0.6
video_0002,3,你说的那些都是我的业余爱好,0.0,0.4,-0.6,0.6,0.6
video_0045,25,我爱国，但是我不太会在大场合讲爱国,0.0,0.6,0.0,0.6,0.6
video_0002,5,你们就一个球都别想进,0.0,-0.8,-0.8,-0.6,0.6
video_0045,80,我只能在我的台上我的表演让大家看，这小子找到感觉了,0.0,0.8,-0.2,0.6,0.6
video_0008,4,今天我想当面跟你说。,0.6,-0.4,0.8,0.0,0.6
video_0045,105,这才是对的,0.6,1.0,0.0,0.0,0.6
video_0042,15,是这样队长，上次一战我总结了一个经验,0.0,0.0,0.4,0.6,0.6
video_0046,4,为了给每位导师提供一点小小的难度，这一季使用了一些机关大家看到,0.0,0.0,-0.2,0.6,0.6
video_0010,8,我一定不辜负你的期望，好好学习，好好努力，要考一个好的大学。,0.6,1.0,0.4,0.0,0.6
video_0043,43,各位老师好，我是张楠，近年22岁,0.6,0.0,0.2,0.0,0.6
video_0046,6,用自己的表格记录一下这些时间是怎么花的,0.0,0.0,0.0,-0.6,0.6
video_0057,11,你就不走了，那就给钱吧,-0.6,-0.4,-0.8,0.0,0.6
video_0046,32,我也相信奇迹，也相信那天绝对能到来的,0.6,1.0,0.2,0.0,0.6
video_0038,29,虐待那孩子的不是那保姆,-0.6,-0.2,-1.0,0.0,0.6
video_0046,44,通常要穿多久啊这身衣服,0.0,0.0,0.4,0.6,0.6
video_0047,81,你怎么回来北京吗，你不是说北京很冷的吗,0.6,-0.4,0.6,0.0,0.6
video_0054,34,我很感动，以后我也会一直跟别人搭戏,0.6,1.0,0.0,0.0,0.6
video_0054,139,只有演员自己心里知道没有那么容易的,-0.6,-0.6,0.0,0.0,0.6
video_0051,48,就是为了让更有能力的演员可以凸显出来,0.6,0.8,-0.2,0.0,0.6
video_0054,78,把自己马上调成工作兴奋模式,0.6,0.2,0.4,0.0,0.6
video_0032,9,你枪不错呀，哪儿弄的？给我指个道呗。,0.0,0.4,-0.8,0.6,0.6
video_0054,69,搞得我比主演还主演怎么回事呢,0.0,-0.4,0.4,0.6,0.6
video_0053,2,我喜欢你的性格,0.6,1.0,0.0,0.0,0.6
video_0024,91,就像那次考试前我做的一切一样，我尽力了,-0.6,0.4,-0.8,0.0,0.6
video_0035,3,你刚才怎么不说话,0.0,-0.6,0.4,-0.6,0.6
video_0035,5,你的意思是说，皇帝的死跟一只猫有关,-0.6,-0.6,-0.4,0.0,0.6
video_0053,16,秀兰她是个温婉的，楚楚可怜的,0.0,0.6,0.0,0.6,0.6
video_0053,20,这常常让我忘记我只不过是个肉眼凡胎,-0.6,-0.4,1.0,0.0,0.6
video_0051,50,我认为徐导很多的点评非常精辟和准确,0.6,1.0,0.0,0.0,0.6
video_0051,49,就是有能力本身其实也是一种技术,0.6,0.6,0.2,0.0,0.6
video_0024,107,孩儿想申请科研经费，率先打造宇宙飞船。,0.0,0.4,0.6,0.6,0.6
video_0023,49,其实也没什么的，生活还能继续嘛,0.6,0.6,0.2,0.0,0.6
video_0024,109,您说的我完全理解。,0.0,0.6,0.0,0.6,0.6
video_0053,43,无论你多恨这个人你们以前有多么深的误会，你只要还爱着这个人，你的眼睛是藏不住的,0.6,0.0,0.0,0.0,0.6
video_0026,18,你怀疑我卖假药啊，开玩笑吧，警官,-0.6,-0.4,-0.4,0.0,0.6
video_0029,21,你好你好，你见过这个小孩吗？带个红色帽子，穿一个深蓝色马甲，这么高，他是我儿子，叫姜淼。,0.0,0.0,-0.4,-0.6,0.6
video_0054,13,自己有能力可以驾驭更好的角色更好的剧本,0.6,0.4,0.0,0.0,0.6
video_0054,126,大部分演员身上都会有腰伤腿伤各种伤,-0.6,-0.6,0.0,0.0,0.6
video_0020,8,我们走吧，你让我妹妹坐前面吧，她个子比较小。,0.6,0.0,0.8,0.0,0.6
video_0051,14,当你没有经验的时候，你有一个好的导演你就有了一把尺子,0.6,0.0,0.6,0.0,0.6
video_0021,1,杨瑞，我们还剩十分钟就要撤离,0.0,0.0,-0.6,-0.6,0.6
video_0054,120,他是五花大绑，把你全部都绑起来,0.0,0.0,0.4,0.6,0.6
video_0023,18,哎，那个你开门带我去躺18年看看呗！,0.0,0.4,0.0,0.6,0.6
video_0034,13,在这鬼地方，太阳就是从南边升起的，对吧，我记得，行。,-0.6,0.0,-1.0,0.0,0.6
video_0054,51,他不是在这一节奏里，都是要再次重拍的,-0.4,0.0,-0.4,0.0,0.4
video_0045,98,很简单，在工作上，老一辈的经验你还没有学完,-0.2,-0.2,-0.6,0.2,0.4
video_0058,8,今天好像是我救了您吧,0.2,-0.2,-0.8,-0.2,0.4
video_0053,34,我说我来吧，没想到他们这让我来了,0.0,-0.2,0.0,-0.4,0.4
video_0045,89,只要我讲的内容对你有帮助就行了,0.2,0.6,0.2,-0.2,0.4
video_0053,49,还没入伏，这宫里热的就跟蒸笼一样，本宫的身子实在是燥得很,0.4,-0.6,0.8,0.0,0.4
video_0058,7,他能出什么毛病啊，这么大孩子都这样,-0.2,-0.2,1.0,0.2,0.4
video_0053,5,不行，我跟我妈对视五秒以上我眼泪马上就不行了,-0.2,-0.8,0.6,0.2,0.4
video_0053,23,然后我给辣目洋子最高任务是你不能让我们笑，你要全程让我们投入在相信你是那个人物的感觉中,0.0,0.0,0.0,0.4,0.4
video_0046,13,你所有走过的弯路，艾力，我全部都走过,0.0,0.2,0.0,0.4,0.4
video_0045,83,但是那一瞬间我被击中了,0.4,0.8,0.2,0.0,0.4
video_0046,10,但是你差那么一点点就会走入歧途,0.0,-0.8,1.0,-0.4,0.4
video_0056,54,你不懂，现在是仙人掌，种到寺庙里他就是一棵健康树,-0.2,0.2,-0.2,0.2,0.4
video_0052,23,她不是为了一定要夺冠,-0.2,0.0,-0.4,0.2,0.4
video_0046,63,我觉得这个是不容易的，能够从一个吉祥物中去悟出一些道理,0.4,0.0,0.6,0.0,0.4
video_0054,128,我当时心肝颤一下,-0.2,-1.0,1.0,0.2,0.4
video_0051,1,给他们一点具体而微的帮助，那我就不虚此行,0.4,0.2,0.0,0.0,0.4
video_0054,155,天下没有不透风的墙，我已经打探到你偷偷捉老鼠的事情,-0.4,-0.4,-0.2,0.0,0.4
video_0054,162,你还真的好好学学你姐姐,-0.4,0.2,-0.8,0.0,0.4
video_0054,123,有点担心我们三个人自己的安全,0.0,-0.2,1.0,0.4,0.4
video_0054,100,然后我就说，妈你想不想上台讲个话,0.0,0.0,0.0,0.4,0.4
video_0054,93,我就也不敢去休息室那边，我就一直在现场呆着,-0.4,-0.2,0.0,0.0,0.4
video_0047,15,我们之间需要绝对的信任,0.2,0.2,0.0,-0.2,0.4
video_0054,177,是我炸熟鱼片时无意烧毁了后厨,-0.4,-0.2,-0.6,0.0,0.4
video_0047,2,我听说您是一个很特别的检控官，所以想来拜访您一下,0.4,0.8,0.4,0.0,0.4
video_0054,92,不可能不知道我们在房间睡觉吧，他们就声音很大,-0.4,-0.6,-0.2,0.0,0.4
video_0052,17,结果有那么重要吗,-0.4,-0.4,0.6,0.0,0.4
video_0054,188,卑职不敢耽误,-0.4,-0.6,0.0,0.0,0.4
video_0051,53,你能够调动你的情感本身就是最大的技巧,0.4,0.4,0.2,0.0,0.4
video_0056,2,我跟春都风投公司已经全部都谈好了，星期三就可以签约,-0.2,0.8,0.0,0.2,0.4
video_0051,65,当然是一个很大的挑战，因为导师也是人,0.0,0.0,0.2,-0.4,0.4
video_0056,34,一群大老爷们有什么好看的,-0.4,-0.4,-0.2,0.0,0.4
video_0056,39,行了行了，你卖多少钱一张,-0.4,-0.2,-0.4,0.0,0.4
video_0054,129,一脸心高气傲不可一世的样子,0.0,-0.8,0.4,0.4,0.4
video_0054,87,其实第一集才只拍摄了百分之五十吧,-0.4,0.0,0.0,0.0,0.4
video_0054,85,我拍完那场戏之后我就一直在等,-0.4,0.0,0.0,0.0,0.4
video_0056,62,你到底是什么星座的，人格太分裂了,0.0,-0.6,-0.8,-0.4,0.4
video_0047,36,你今天找我来是叙旧吵架还是交易啊,0.0,-0.4,0.4,0.4,0.4
video_0001,9,说到演讲啊，我不禁想起了我在我的母校。,0.4,0.4,0.4,0.0,0.4
video_0013,34,你乖乖把这些吃了，你想知道什么我都会告诉你。,0.0,0.6,0.2,0.4,0.4
video_0023,23,我搬走了，房东也会找一个人住进来，万一是变态呢，我不变态。,-0.4,0.2,-1.0,0.0,0.4
video_0023,2,越难啃的骨头骨头你更要有耐心啊，你得好好啃我我。,-0.2,0.2,-1.0,0.2,0.4
video_0032,14,洪先生，我是你的粉丝，特别喜欢你的戏，但是我在网上搜过你，你已经结婚了,0.0,0.8,0.0,-0.4,0.4
video_0023,1,就你这脸型得多笑，不然就更长了,0.2,-0.6,0.6,-0.2,0.4
video_0021,2,全体注意，为保证人质安全，各位置必须同步攻击，等我命令,0.0,0.0,-0.4,-0.4,0.4
video_0034,17,明天你休息一下吧,0.2,0.4,0.2,-0.2,0.4
video_0020,3,所以呢，如果选了物理小组也会想回去改的。,-0.4,-0.2,-0.2,0.0,0.4
video_0020,1,红色的也好看呀，但是要是买了红的，我肯定也会后悔，对吧？,-0.4,-0.2,0.0,0.0,0.4
video_0019,16,是我们自愿的，他把他的心交给他的梦，我把我的心交给他。,0.4,0.8,0.6,0.0,0.4
video_0018,10,今天是中国新年的第一天。,0.0,0.2,0.0,0.4,0.4
video_0035,9,我不干了，辞官了,-0.2,-0.8,0.0,0.2,0.4
video_0035,16,那只猫说了一句，欠债总是要还的,-0.4,-0.2,-0.6,0.0,0.4
video_0035,30,你也爱上了她，你也为它疯狂,0.0,0.4,0.8,0.4,0.4
video_0016,30,曾经做过一个梦，梦见咱俩结婚了,0.0,1.0,0.0,0.4,0.4
video_0015,36,这只是个巧合，证据呢,-0.4,-0.4,-0.8,0.0,0.4
video_0037,1,我看晚霞时不干任何事,-0.2,-0.2,-0.4,0.2,0.4
video_0014,22,那个人要是真的愿意出来，也是选择跟我盲比，毕竟还有赢的机会。,0.0,0.0,0.4,-0.4,0.4
video_0014,21,跟我比吧，你要是赢了，我给你两颗星，要是输了，你只需要给我一颗,0.0,0.0,-0.2,0.4,0.4
