video_id,clip_id,text,label,label_t,label_v,label_a,error
video_0046,25,我见着两个观点，重点是想要跟你表达个性好其实是很难的,-0.2,-0.8,-0.2,-0.2,0.0
video_0046,24,不不，别跟我提这个，以为内男人和女人像的东西永远都不同，他永远不会明白你在想什么,-0.6,-0.6,-0.6,-1.0,0.0
video_0046,23,我当时只有一句话，不带着坑媳妇的吧,-1.0,-0.8,-1.0,-1.0,0.0
video_0046,31,算上我加上你一共八个人，不同的年纪不同的性别来自不同的地方做不同的事,-0.2,0.0,-0.2,-0.6,0.0
video_0041,6,你也知道，我原来是妓院出来的，我嫁到督办这呢，我跟了督办了,-1.0,-0.6,-1.0,-0.8,0.0
video_0041,5,急呀，我问你怎么回事,-1.0,-0.8,-1.0,-1.0,0.0
video_0041,3,你哭什么，我问你怎么回事，你跟那场戏似的我问你怎么回事,-1.0,-1.0,-1.0,-1.0,0.0
video_0031,33,惟有解决引起战争的祸首，才能停止这场战争。,0.0,0.2,0.0,-0.4,0.0
video_0032,1,如果有什么不一样的呢，你给我这版为准。,0.6,0.0,0.6,0.6,0.0
video_0032,2,让不让着你，就你干点事儿，该不该打，自己说,-1.0,-1.0,-1.0,-1.0,0.0
video_0032,5,就是这么想的，要活一起活，要死大家一起。,1.0,-0.8,1.0,-0.6,0.0
video_0032,7,吴先生，你就认倒霉吧,-0.4,-0.4,-0.4,-0.8,0.0
video_0032,10,别找抽了你，接着说。,-1.0,-0.6,-1.0,-1.0,0.0
video_0032,12,你要不想说，我也不跟你废话。,-0.4,0.0,-0.4,-0.8,0.0
video_0032,14,洪先生，我是你的粉丝，特别喜欢你的戏，但是我在网上搜过你，你已经结婚了,0.0,0.8,0.0,-0.4,0.0
video_0032,15,我妈也是你的一个大粉丝，他也特别喜欢你的戏。,0.8,1.0,0.8,0.4,0.0
video_0032,19,你不是演过赌神的吗？你这样合适吗？,-1.0,0.4,-1.0,-0.2,0.0
video_0032,23,你值得吗，这是绑架,-0.4,-0.4,-0.4,-1.0,0.0
video_0033,2,我台湾来的嘛，你呢,1.0,0.0,1.0,0.4,0.0
video_0033,3,你不用说，没关系啊，我可以住在这边吗？,0.2,0.2,0.2,0.4,0.0
video_0033,10,等了你很长时间，留下一封信说要交给你。,0.0,0.0,0.0,0.0,0.0
video_0033,12,我怕丢了，我帮你收起来了，我没看过。,-0.2,0.0,-0.2,-0.4,0.0
video_0033,13,你表哥真会做生意啊，刚刚开始介绍我买炸鱼薯条，现在连店都让给我了。,1.0,0.4,1.0,0.8,0.0
video_0034,3,会有人来救我们吧,-1.0,0.4,-1.0,-0.6,0.0
video_0035,32,我可以一辈子活在李白的阴影里，但你不能说我的长恨歌是假的,-1.0,-1.0,-1.0,-1.0,0.0
video_0035,24,我也认识你啊，白居易,0.0,0.0,0.0,0.2,0.0
video_0035,18,整个花萼楼外，牡丹种了十万株,0.8,0.0,0.8,0.6,0.0
video_0035,17,那猫真的会来吗,0.0,0.0,0.0,-0.8,0.0
video_0035,15,降服妖猫还有谁比他更合适呢,1.0,0.4,1.0,1.0,0.0
video_0035,12,当家的惠果大师当年从狮子国取回了秘法，座下有上千僧人,0.8,0.0,0.8,0.8,0.0
video_0031,30,公主请放心，我是北魏的将军花木兰。,0.0,0.2,0.0,-0.2,0.0
video_0035,11,白居易，他可狂得很,1.0,0.0,1.0,1.0,0.0
video_0034,17,明天你休息一下吧,0.2,0.4,0.2,-0.2,0.0
video_0034,16,冰山只会在大海上所以北边是海。,0.0,0.0,0.0,-0.2,0.0
video_0034,10,那个废弃的小站就是这里。,0.0,0.0,0.0,0.0,0.0
video_0034,9,会引发大量的肌肉坏死，我的内脏功能会衰竭，我会死的。,-1.0,-1.0,-1.0,-1.0,0.0
video_0034,6,那这也不行那也不行，怎么办呀，就在这等死啊！,-1.0,-1.0,-1.0,-1.0,0.0
video_0034,5,你别再说这话了行吗，这是哪儿啊，南极。你爬再高，也没有信号。,-1.0,-1.0,-1.0,-0.8,0.0
video_0034,23,无论环境是好是坏,-0.4,0.0,-0.4,-0.2,0.0
video_0031,29,在你的眼里我是吧，所以我们柔然人来说，我是个千古不遇的英雄。,1.0,1.0,1.0,0.4,0.0
video_0031,28,我，大维皇第七皇子，拓跋宏,0.0,0.2,0.0,0.4,0.0
video_0031,27,我们的队伍里，有汉人，士人,0.0,0.0,0.0,0.4,0.0
video_0030,30,典平吹的不如我好，为啥他就能学百鸟朝凤，我不能学,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,28,那你为啥要赶我走？,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,27,师傅，是我吹得不够好吗？,-1.0,-0.6,-1.0,-1.0,0.0
video_0030,23,可咱们这黄河岸上不能没有唢呐,0.2,0.2,0.2,0.0,0.0
video_0030,14,诶，爸，你咋知道嘞,1.0,0.2,1.0,0.6,0.0
video_0030,11,师娘跟我说让我在家呆两天。,-0.2,0.0,-0.2,-0.2,0.0
video_0030,31,师娘，我走了。,-1.0,0.0,-1.0,-0.8,0.0
video_0030,10,你说你呀，真给我丢脸。,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,6,使劲喊哪娃，使劲喊,-1.0,0.4,-1.0,-1.0,0.0
video_0030,5,你个狗日的，这半瓢水你都吸不干净,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,3,你再敢说这话，看老子撕破你的嘴。,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,2,我不想吹唢呐,-1.0,-0.6,-1.0,-1.0,0.0
video_0029,26,我就想活着出去见我老婆孩子。,1.0,0.4,1.0,0.4,0.0
video_0029,25,呜呜呜呜呜呜呜,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,9,啥好好的，好好的师傅能让你回来？,-1.0,-0.8,-1.0,-1.0,0.0
video_0035,33,是皇上下的令，我亲手绣的白绫,0.0,0.0,0.0,-0.2,0.0
video_0030,32,天明说天明说，他游家班出活，跟我屁相干啊！,-1.0,-1.0,-1.0,-0.8,0.0
video_0030,35,要是师傅让我接班，那唢呐班子早没了。,-1.0,-0.6,-1.0,-0.8,0.0
video_0031,22,那也不一定赢啊，我们退吧,-0.4,-0.8,-0.4,-1.0,0.0
video_0031,18,这就是战争。,-1.0,0.0,-1.0,-0.6,0.0
video_0031,16,如果可以用我的生命去停止这场战争的话，我早就做了。,-1.0,-0.2,-1.0,-1.0,0.0
video_0031,15,谁想打仗？我也不想再打仗了。,-1.0,-0.2,-1.0,-1.0,0.0
video_0031,14,大家正等着将军出战呢,0.0,0.0,0.0,-0.2,0.0
video_0031,10,女儿想做魏国的皇后。,1.0,0.6,1.0,0.8,0.0
video_0030,34,这是我师爷的师爷的师爷传给我的，二三百年了,1.0,0.0,1.0,0.8,0.0
video_0031,8,但是我现在明白，他是在磨练我,0.4,0.0,0.4,-0.2,0.0
video_0031,6,你要打，就在战场上打,-1.0,0.0,-1.0,-0.8,0.0
video_0031,3,有一天你发现天上多了一颗星星，那就是我找你娘去了,-0.4,0.0,-0.4,-0.6,0.0
video_0031,2,门图，你不要再杀战俘了,-0.2,-0.8,-0.2,-0.8,0.0
video_0030,38,你别叫师傅，我没你这个徒弟。,-1.0,-0.8,-1.0,-1.0,0.0
video_0030,37,尤天明，你个小狗日的，给老子出来。,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,36,就关我的事儿，你想干啥,-1.0,-0.6,-1.0,-1.0,0.0
video_0031,7,我求你了，求你保守住我的秘密不要让别人知道,-1.0,-0.8,-1.0,-0.8,0.0
video_0035,35,陈玄礼是陈云樵的爹，马嵬驿兵变的主谋,0.0,0.0,0.0,0.2,0.0
video_0036,1,昨天的事你怎么今天才来禀报啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,2,我拿你当心腹，你不能老放马后炮啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0039,6,没开几天车，就觉得自己车机已经了不得了,-1.0,-0.4,-1.0,-1.0,0.0
video_0039,4,夏军，你放开我老婆,-1.0,-0.6,-1.0,-1.0,0.0
video_0038,48,你带我来公司干嘛,-1.0,-0.2,-1.0,-1.0,0.0
video_0038,47,这是她第一次约我，你快帮我想想办法呀,-1.0,0.4,-1.0,-1.0,0.0
video_0038,44,我吃过了,0.0,0.0,0.0,-0.2,0.0
video_0038,42,那还那么乱呢，打扫干净再走,-1.0,-1.0,-1.0,-0.8,0.0
video_0040,2,我们私下谈不行吗,-1.0,-0.2,-1.0,-1.0,0.0
video_0038,41,是不是特别想唱给我听呀,1.0,0.6,1.0,0.8,0.0
video_0038,26,少拍马屁，说实话,-1.0,-1.0,-1.0,-1.0,0.0
video_0038,22,我出去挣钱，还不都是为了你,-1.0,-0.8,-1.0,-1.0,0.0
video_0038,21,他不是没有钱的时候是绝对不会回来的,-1.0,-0.4,-1.0,-1.0,0.0
video_0038,20,所以我是我们台里的资深表演艺术家,1.0,0.2,1.0,1.0,0.0
video_0038,13,帮我拒了吧，就说我没时间,0.0,-0.4,0.0,0.0,0.0
video_0038,10,过去这么多年的事，谁要在乎啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0038,39,这你也能认出来,0.0,-0.2,0.0,0.0,0.0
video_0038,9,宝贝，相信我，他在等你,1.0,1.0,1.0,1.0,0.0
video_0040,6,自信是美国文化对个人最基本的要求,0.0,0.4,0.0,0.0,0.0
video_0040,11,在读书呢，嚷嚷什么啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0040,47,晓骏，这个事情吧，咱们得暂时缓一缓,0.0,0.0,0.0,0.0,0.0
video_0040,42,因为他们从一开始就失败了,-0.6,-0.4,-0.6,-0.6,0.0
video_0040,39,这就是现实,-1.0,0.0,-1.0,-1.0,0.0
video_0040,33,关你屁事，你以为你也能指导我吗,-1.0,-1.0,-1.0,-1.0,0.0
video_0040,31,我为什么要移民啊，给我移我也不会,-1.0,-0.4,-1.0,-1.0,0.0
video_0040,29,她伤害了我，到美国才一个月就提出和我分手,-1.0,-0.8,-1.0,-0.6,0.0
video_0040,7,我根本就没有自信，我害怕被拒,-1.0,-0.8,-1.0,-0.8,0.0
video_0040,27,好，很不错,1.0,1.0,1.0,1.0,0.0
video_0040,23,我真的是孙子,-0.6,-1.0,-0.6,0.0,0.0
video_0040,21,它认识我我不认识它,-0.4,0.0,-0.4,-0.2,0.0
video_0040,20,如果你们实在不喜欢听我讲课你们可以走,-1.0,-0.8,-1.0,-1.0,0.0
video_0040,19,你们可不可以不要在课堂上睡觉,-1.0,-1.0,-1.0,-1.0,0.0
video_0040,14,听见没有，我叫你滚,-1.0,-1.0,-1.0,-0.2,0.0
video_0040,12,关你屁事,-1.0,-1.0,-1.0,-0.4,0.0
video_0040,24,如果只看长相，那叫好色,0.0,0.0,0.0,0.0,0.0
video_0047,62,那雪花是你写的吗,0.0,0.0,0.0,0.0,0.0
video_0038,8,做朋友这方面，乔一真的没话说,1.0,1.0,1.0,0.8,0.0
video_0038,4,假设，女主人公在学生时代非常的自卑,0.0,-0.6,0.0,0.2,0.0
video_0036,30,都督答应放我走的,-1.0,0.0,-1.0,-1.0,0.0
video_0036,27,今夜，是你在这里的最后一晚了,-1.0,-0.2,-1.0,-1.0,0.0
video_0036,26,为什么，你一直都如此服从，愿意做这件事情,-1.0,-0.2,-1.0,-0.6,0.0
video_0036,24,那什么是真的，你说什么是真的,-1.0,-0.2,-1.0,-1.0,0.0
video_0036,22,以前我是你的都督，以后我还是你的都督，如此而已,0.0,0.2,0.0,-0.2,0.0
video_0036,20,田战这是要反啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,32,而子虞，要建功立业青史留名，我也要成全他,-1.0,0.8,-1.0,-0.2,0.0
video_0036,19,我不嫁，要去你去,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,11,王子与庶民同罪,-1.0,-0.2,-1.0,-1.0,0.0
video_0036,10,你是不是还要替我当这个王,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,9,我宁可永不收回靖州，也不愿坏了联盟,-1.0,-0.8,-1.0,-1.0,0.0
video_0036,8,你到底有几成胜算,-1.0,0.0,-1.0,-0.6,0.0
video_0036,7,两国是联盟，双方主帅一旦动手等于宣战，这点道理你也不懂,-1.0,-1.0,-1.0,-0.8,0.0
video_0060,36,我跟你没什么好说的，麻烦你把手放开,0.0,-1.0,0.0,-0.2,0.0
video_0036,16,放肆，竟敢公然抗命,-1.0,-1.0,-1.0,-1.0,0.0
video_0038,7,那时候她每天都会帮我带早餐,0.8,0.2,0.8,0.6,0.0
video_0037,2,这个就是你送的蟠桃,-1.0,0.0,-1.0,-1.0,0.0
video_0037,6,滚开,-1.0,-1.0,-1.0,-0.2,0.0
video_0038,2,我俩是高中同学，不过我俩没早恋,0.0,0.0,0.0,0.2,0.0
video_0037,25,你为什么总是要跟我作对,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,22,我说了你也不明白,-1.0,-0.6,-1.0,-1.0,0.0
video_0037,20,凭什么，嗯？,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,19,我不会让你活着回去,-1.0,-0.8,-1.0,-0.8,0.0
video_0037,18,想要你就说嘛，打晕我干什么啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,3,不准打男人,-1.0,-0.2,-1.0,-1.0,0.0
video_0037,17,当真以为我打不过你,-1.0,-0.4,-1.0,-0.6,0.0
video_0037,13,为什么要毁掉那么多美丽的地方，我不明白，我不服,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,12,女人小孩我都不会放过,-1.0,-0.6,-1.0,-0.6,0.0
video_0037,11,我不要当你的手下，你以为这个东西可以控制我啊，太小看我,-1.0,-1.0,-1.0,-0.6,0.0
video_0037,10,来，给我,0.8,0.0,0.8,0.2,0.0
video_0037,9,这个奖不是属于我的，是属于大家的,1.0,0.6,1.0,0.6,0.0
video_0037,8,简单来说，你就是个杂种,-1.0,-1.0,-1.0,-0.6,0.0
video_0037,15,把你也连累了,-1.0,0.0,-1.0,-0.4,0.0
video_0047,63,但是那句话真的不是我写的,-1.0,-0.2,-1.0,-0.8,0.0
video_0047,68,我有一件事情，一直不知道该不该跟你说,-0.2,0.0,-0.2,-0.2,0.0
video_0047,69,为了今天的成就和地位，她已经付出了太多了,-0.6,-0.6,-0.6,-0.8,0.0
video_0055,15,没想到心眼那么小，破别人财,-1.0,-0.8,-1.0,-1.0,0.0
