video_id,clip_id,text,label,label_t,label_v,label_a,error
video_0043,5,即兴练习应该是让一个人的缺点优点暴露无遗的一个考核标准吧,0.0,0.0,0.0,0.0,0.0
video_0043,8,我举个例子，编剧说你打杯水喝，那么这本来就是个心理反应,0.2,0.0,0.2,0.2,0.0
video_0043,13,为什么不是见了三十个之后最后选十二个出来呢,-0.2,-0.2,0.0,-0.2,0.0
video_0045,15,每天唱歌演戏跳舞,0.0,0.0,-0.2,0.0,0.0
video_0045,17,当今去部队的第一天，班长立刻给了我一个下马威,0.0,-0.6,-0.2,0.0,0.0
video_0045,19,我还学会了用缝纫机用针线去做衣服,0.0,0.0,0.6,0.0,0.0
video_0046,29,又是这个然而，房东说孩子三天前又被送到安康去了,-1.0,0.0,-1.0,-1.0,0.0
video_0046,30,我儿子不是太可怜了吗,-1.0,-1.0,-1.0,-1.0,0.0
video_0046,37,后来我才知道她就是好莱坞蒙娜日克瑞斯公司的总裁，是一位著名的导演,0.2,0.0,0.0,0.2,0.0
video_0046,41,我也幻想过自己是一个球员，可以加入NBA和科比一起打球,0.6,0.4,0.6,0.6,0.0
video_0046,56,所以今天我讲的故事还是第一人称,0.2,0.0,0.4,0.2,0.0
video_0047,3,不就是她出第一张专辑，天使的守候那一年吗,0.0,0.0,0.0,0.0,0.0
video_0047,4,对，您的记忆力很好,0.0,0.8,0.0,0.0,0.0
video_0047,6,改天我送你一张新的,0.0,0.4,0.0,0.0,0.0
video_0047,8,假如她还能醒过来的话,-0.4,-0.2,-0.6,-0.4,0.0
video_0047,9,案发当晚你在哪里,0.0,0.0,0.0,0.0,0.0
video_0047,10,你跟嫌犯认识吗,0.0,0.0,0.0,0.0,0.0
video_0047,11,无论凶手是谁，我都希望重判,-0.4,0.0,0.0,-0.4,0.0
video_0047,13,一旦你的蓄意谋杀罪名成立，你就会被判终身监禁,-0.2,-0.4,0.0,-0.2,0.0
video_0047,18,万文芳跟你是什么关系,0.0,0.0,0.0,0.0,0.0
video_0047,19,你跟警察也是这么说的吗,0.0,0.0,0.0,0.0,0.0
video_0047,21,万文芳承认了你是他的儿子,0.0,0.0,0.0,0.0,0.0
video_0047,22,所以他决定在演唱会结束那一天向媒体公布你和他的关系,0.0,0.0,0.0,0.0,0.0
video_0047,25,你是说你没有拿刀刺杀万文芳,0.0,0.0,0.0,0.0,0.0
video_0047,27,隆重介绍一下，这位是负责本次案子的吴郑伟大律师,1.0,0.4,0.8,1.0,0.0
video_0047,28,你后悔了是吧,-1.0,-0.8,-1.0,-1.0,0.0
video_0047,29,你还是不想让别人知道我的存在,-1.0,-0.6,-1.0,-1.0,0.0
video_0047,30,当年你遗弃我，就像是遗弃一条小狗,-1.0,-1.0,-1.0,-1.0,0.0
video_0047,31,你以为我是什么，一件垃圾箱扔就扔吗,-1.0,-1.0,-1.0,-1.0,0.0
video_0047,32,我是人，是你的儿子,-1.0,-0.2,-1.0,-1.0,0.0
video_0047,35,看来有些东西是真的不会变的,0.6,-0.2,0.6,0.6,0.0
video_0047,37,你就是永远那么直接的一个人,0.0,0.0,0.2,0.0,0.0
video_0047,39,我们收费都不便宜的,0.0,-0.2,0.0,0.0,0.0
video_0047,44,你还恭喜我嘛,-1.0,0.4,-0.8,-1.0,0.0
video_0047,45,我请求行使我当事人的沉默权,0.0,0.0,0.0,0.0,0.0
video_0046,28,我说你有孩子你为什么偷我的儿子,-1.0,-1.0,-1.0,-1.0,0.0
video_0046,27,我想把他找回来,-0.8,0.4,-0.2,-0.8,0.0
video_0046,26,他说完她的心都化了我觉得我的心都化了,0.0,0.6,-0.2,0.0,0.0
video_0046,25,我见着两个观点，重点是想要跟你表达个性好其实是很难的,-0.2,-0.8,-0.2,-0.2,0.0
video_0045,29,我很愤怒,-1.0,-1.0,-0.6,-1.0,0.0
video_0045,30,我知道很痛苦，但是你真的有可能会帮助到更多的人,-0.2,0.4,0.0,-0.2,0.0
video_0045,32,念到后来我才发现，这个人，好像是我，有这么厉害吗,0.4,0.8,0.2,0.4,0.0
video_0045,33,三十而立，四十不惑，五十知天命,0.0,0.2,0.0,0.0,0.0
video_0045,38,你能不能买点正经衣服,-1.0,-1.0,-1.0,-1.0,0.0
video_0045,41,可能会问了，为什么三十岁这么不给力呢,-0.8,-0.6,-1.0,-0.8,0.0
video_0045,44,我告诉你们，梦想就像是内裤,-0.8,0.0,-1.0,-0.8,0.0
video_0045,47,你最终的这个炮弹要落在什么地方，我其实是稍微有点发散了,0.0,0.0,0.0,0.0,0.0
video_0045,53,麻烦你来学校一趟，你儿子无照驾驶,-0.8,-0.4,-0.2,-0.8,0.0
video_0045,55,我希望借由这一次的表演，它能够领悟到更多东西,0.0,0.6,0.0,0.0,0.0
video_0045,56,你从他身上感受到的最多的是什么,0.0,0.0,0.0,0.0,0.0
video_0045,57,但是在艺人里面没有比它更好的了,0.6,1.0,0.4,0.6,0.0
video_0045,64,听完之后能够认认真真的做事，认认真真的作人，认认真真的说话,0.0,0.8,-0.2,0.0,0.0
video_0045,65,你居然会懂得如何让成就他人,0.0,0.4,0.0,0.0,0.0
video_0040,47,晓骏，这个事情吧，咱们得暂时缓一缓,0.0,0.0,0.0,0.0,0.0
video_0045,75,你比黄小山要难你知道吗，因为你在小山后面讲,-0.2,0.0,-0.2,-0.2,0.0
video_0045,78,我一开始还在想他拿着手机在做什么，原来山哥是在搜证,0.2,0.0,0.8,0.2,0.0
video_0045,85,我戴耳环戴很久,0.0,0.0,0.0,0.0,0.0
video_0045,90,因为当我去给那些比较传统的政府官员，或者年龄比较大的企业主，或者这些教育工作者讲课的时候,0.0,0.0,0.0,0.0,0.0
video_0045,93,我带不带耳环跟你有什么关系,-1.0,-1.0,-1.0,-1.0,0.0
video_0045,94,你为什么不看我的内容,-1.0,-1.0,-1.0,-1.0,0.0
video_0045,96,你快三十多岁的人了,-1.0,0.0,-1.0,-1.0,0.0
video_0045,97,你能不能别老带着我跟你逛童装,-1.0,-1.0,-1.0,-1.0,0.0
video_0045,101,可是在台湾的三十而立叫什么，五子登科,0.0,0.0,0.2,0.0,0.0
video_0045,102,我还有很多事情都还没有去做，,0.0,0.0,0.2,0.0,0.0
video_0045,103,后来发现我这样设定好像也不太对，后来我就不管了,0.0,0.0,0.0,0.0,0.0
video_0046,12,我建议你选一个跟你差别最大的人,0.0,0.0,-0.2,0.0,0.0
video_0046,15,如果你不选择他们，我建议你选择我,0.4,0.0,0.0,0.4,0.0
video_0046,18,看到我秀色可人沉鱼落雁的外表，你肯定以为我是这样的,1.0,1.0,0.8,1.0,0.0
video_0046,23,我当时只有一句话，不带着坑媳妇的吧,-1.0,-0.8,-1.0,-1.0,0.0
video_0045,76,从认真也好，从人性也好，都挺有火气的，我说这制止，怎么个制止法呢,0.0,-0.2,0.0,0.0,0.0
video_0047,46,他患有严重的幽闭恐惧症,0.0,-0.8,0.0,0.0,0.0
video_0040,45,这是非常严重的违章行为,-0.8,-0.6,-1.0,-0.8,0.0
video_0040,42,因为他们从一开始就失败了,-0.6,-0.4,-0.6,-0.6,0.0
video_0031,15,谁想打仗？我也不想再打仗了。,-1.0,-0.2,-1.0,-1.0,0.0
video_0031,16,如果可以用我的生命去停止这场战争的话，我早就做了。,-1.0,-0.2,-1.0,-1.0,0.0
video_0031,21,士气低落，不堪再战,-1.0,-1.0,-0.6,-1.0,0.0
video_0032,1,如果有什么不一样的呢，你给我这版为准。,0.6,0.0,0.6,0.6,0.0
video_0032,2,让不让着你，就你干点事儿，该不该打，自己说,-1.0,-1.0,-1.0,-1.0,0.0
video_0032,10,别找抽了你，接着说。,-1.0,-0.6,-1.0,-1.0,0.0
video_0032,11,你手上还有其他人吗？,-0.2,-0.2,-0.8,-0.2,0.0
video_0032,13,住的地方还有一张卡，里面有300万。,0.0,0.0,-0.2,0.0,0.0
video_0032,16,来吧两位，冰镇的井水,1.0,0.6,0.8,1.0,0.0
video_0032,22,怕，因为看到你真的想做给你看一下,-1.0,-0.6,-0.6,-1.0,0.0
video_0033,6,老板，一份厨师沙拉,0.0,0.0,0.2,0.0,0.0
video_0033,8,炸鱼薯条很好吃,1.0,0.6,0.8,1.0,0.0
video_0033,9,是不是有个警察每天晚上来这里买厨师沙拉,0.2,0.0,0.0,0.2,0.0
video_0033,10,等了你很长时间，留下一封信说要交给你。,0.0,0.0,0.0,0.0,0.0
video_0034,2,这里的海水平均深度在三千米,0.0,0.0,-0.2,0.0,0.0
video_0034,6,那这也不行那也不行，怎么办呀，就在这等死啊！,-1.0,-1.0,-1.0,-1.0,0.0
video_0034,7,今天本来不应该起飞的，如果不是你包机赶时间，谁也不会死,-1.0,-0.6,-0.8,-1.0,0.0
video_0034,9,会引发大量的肌肉坏死，我的内脏功能会衰竭，我会死的。,-1.0,-1.0,-1.0,-1.0,0.0
video_0034,10,那个废弃的小站就是这里。,0.0,0.0,0.0,0.0,0.0
video_0034,11,没有柴油取暖，我们就会被冻死。,-0.6,-0.8,0.0,-0.6,0.0
video_0034,18,如果你死了，我也活不了,-1.0,-0.8,-0.4,-1.0,0.0
video_0034,20,至少把柴油给用尽，把罐头吃完你再死,-0.4,-0.8,0.0,-0.4,0.0
video_0034,22,如意，跟我过吧,0.6,0.8,0.0,0.6,0.0
video_0035,4,这只猫不但进了宫，还靠近了皇帝的卧榻,0.2,-0.2,0.8,0.2,0.0
video_0035,6,哪来的动静,-0.2,0.0,0.0,-0.2,0.0
video_0035,11,白居易，他可狂得很,1.0,0.0,1.0,1.0,0.0
video_0035,12,当家的惠果大师当年从狮子国取回了秘法，座下有上千僧人,0.8,0.0,0.8,0.8,0.0
video_0035,15,降服妖猫还有谁比他更合适呢,1.0,0.4,1.0,1.0,0.0
video_0035,19,宣宗皇帝命诗人李白为贵妃写一首诗,0.8,0.0,1.0,0.8,0.0
video_0031,12,我已经失去了很多兄弟，我不能再失去你,-1.0,0.0,-0.8,-1.0,0.0
video_0035,25,你竟敢说李白的诗也是假的,-1.0,-1.0,-0.2,-1.0,0.0
video_0031,5,那你就当我视频吗就好了，我叫文泰，这个叫朱月，你这匹叫什么？,0.6,0.0,1.0,0.6,0.0
video_0030,38,你别叫师傅，我没你这个徒弟。,-1.0,-0.8,-1.0,-1.0,0.0
video_0028,23,要趁他还在拘留病房抓他出来。,0.0,0.0,0.0,0.0,0.0
video_0029,1,说你目前最好的选择是退役,-0.2,0.0,0.0,-0.2,0.0
video_0029,2,我问你的时候你为什么不说？,-1.0,-0.4,-1.0,-1.0,0.0
video_0029,3,究竟发生什么了,-0.6,-0.2,-1.0,-0.6,0.0
video_0029,13,坦白的说，就是敢死队。,-0.2,-0.6,-0.4,-0.2,0.0
video_0029,15,你再带上一个人，攻坚组送你们进去。,-0.2,0.0,-0.4,-0.2,0.0
video_0029,20,你太不了解消防员了。,-1.0,-1.0,-1.0,-1.0,0.0
video_0029,22,我想回家了妈妈,-1.0,0.2,-0.6,-1.0,0.0
video_0029,25,呜呜呜呜呜呜呜,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,2,我不想吹唢呐,-1.0,-0.6,-1.0,-1.0,0.0
video_0030,3,你再敢说这话，看老子撕破你的嘴。,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,5,你个狗日的，这半瓢水你都吸不干净,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,6,使劲喊哪娃，使劲喊,-1.0,0.4,-1.0,-1.0,0.0
video_0030,7,娃儿，哪个徒弟不是从娃过来的，老子当年学徒的时候三天都没饭吃。,-1.0,-0.4,-0.6,-1.0,0.0
video_0030,9,啥好好的，好好的师傅能让你回来？,-1.0,-0.8,-1.0,-1.0,0.0
video_0030,10,你说你呀，真给我丢脸。,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,11,师娘跟我说让我在家呆两天。,-0.2,0.0,-0.2,-0.2,0.0
video_0030,12,师傅说让我早去早回,-0.2,0.0,-0.6,-0.2,0.0
video_0030,13,妈，这唢呐吹到顶啊，就是领奏，你知道这曲子叫啥不。,0.6,0.0,1.0,0.6,0.0
video_0030,19,大叔，师傅给我们俩放假了,0.8,0.0,1.0,0.8,0.0
video_0030,20,是我师父的太爷传下来的，有几百年了，咱这800里秦川，恐怕是找不出第二支,0.0,0.2,-0.2,0.0,0.0
video_0030,21,听见没有，你也来一段,1.0,0.0,0.6,1.0,0.0
video_0030,24,所以啊，在咱们这块地盘上，唢呐不能断了种。,0.8,0.2,1.0,0.8,0.0
video_0030,27,师傅，是我吹得不够好吗？,-1.0,-0.6,-1.0,-1.0,0.0
video_0030,28,那你为啥要赶我走？,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,30,典平吹的不如我好，为啥他就能学百鸟朝凤，我不能学,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,33,也就是长生，他是我小学同学。,0.0,0.0,-0.2,0.0,0.0
video_0030,36,就关我的事儿，你想干啥,-1.0,-0.6,-1.0,-1.0,0.0
video_0030,37,尤天明，你个小狗日的，给老子出来。,-1.0,-1.0,-1.0,-1.0,0.0
video_0030,39,他的所作所为火庄人都看在眼里,0.6,0.2,-0.2,0.6,0.0
video_0035,29,别埋我，地下冷,-1.0,-1.0,-0.2,-1.0,0.0
video_0035,32,我可以一辈子活在李白的阴影里，但你不能说我的长恨歌是假的,-1.0,-1.0,-1.0,-1.0,0.0
video_0035,34,贵妃已经断气了,-0.8,-0.6,-1.0,-0.8,0.0
video_0038,21,他不是没有钱的时候是绝对不会回来的,-1.0,-0.4,-1.0,-1.0,0.0
video_0038,22,我出去挣钱，还不都是为了你,-1.0,-0.8,-1.0,-1.0,0.0
video_0038,24,你说这好好的一个栏目，老胡非得做的跟老娘舅似的,-0.8,-1.0,-1.0,-0.8,0.0
video_0038,26,少拍马屁，说实话,-1.0,-1.0,-1.0,-1.0,0.0
video_0038,28,因为那个制片人是我的老同学,0.0,0.0,0.4,0.0,0.0
video_0038,30,观众的期待是我们节目最大的动力,0.8,1.0,1.0,0.8,0.0
video_0038,39,这你也能认出来,0.0,-0.2,0.0,0.0,0.0
video_0038,47,这是她第一次约我，你快帮我想想办法呀,-1.0,0.4,-1.0,-1.0,0.0
video_0038,48,你带我来公司干嘛,-1.0,-0.2,-1.0,-1.0,0.0
video_0039,4,夏军，你放开我老婆,-1.0,-0.6,-1.0,-1.0,0.0
video_0039,5,那因为什么吊销驾照啊,-0.6,-0.2,-1.0,-0.6,0.0
video_0039,6,没开几天车，就觉得自己车机已经了不得了,-1.0,-0.4,-1.0,-1.0,0.0
video_0039,8,大哥，我不会跳舞,-0.8,-0.6,-1.0,-0.8,0.0
video_0040,1,虽然辛苦一些，但比起他们洗盘子，这里是天堂,0.8,0.4,1.0,0.8,0.0
video_0040,2,我们私下谈不行吗,-1.0,-0.2,-1.0,-1.0,0.0
video_0040,5,那是因为你不够自信,0.0,-0.4,-0.2,0.0,0.0
video_0040,6,自信是美国文化对个人最基本的要求,0.0,0.4,0.0,0.0,0.0
video_0040,11,在读书呢，嚷嚷什么啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0040,16,等我发了工资,0.0,0.0,-0.2,0.0,0.0
video_0040,19,你们可不可以不要在课堂上睡觉,-1.0,-1.0,-1.0,-1.0,0.0
video_0040,20,如果你们实在不喜欢听我讲课你们可以走,-1.0,-0.8,-1.0,-1.0,0.0
video_0040,24,如果只看长相，那叫好色,0.0,0.0,0.0,0.0,0.0
video_0040,25,Ditto，同上的，同样的，意思和Me，too一样,0.0,0.0,0.2,0.0,0.0
video_0040,27,好，很不错,1.0,1.0,1.0,1.0,0.0
video_0040,31,我为什么要移民啊，给我移我也不会,-1.0,-0.4,-1.0,-1.0,0.0
video_0040,33,关你屁事，你以为你也能指导我吗,-1.0,-1.0,-1.0,-1.0,0.0
video_0040,35,你一定要把气氛搞得这么淆混吗,-0.8,-1.0,-0.2,-0.8,0.0
video_0040,39,这就是现实,-1.0,0.0,-1.0,-1.0,0.0
video_0040,40,掉在水里你不会淹死，呆在水里你才会淹死,-0.6,0.0,-0.8,-0.6,0.0
video_0038,20,所以我是我们台里的资深表演艺术家,1.0,0.2,1.0,1.0,0.0
video_0038,13,帮我拒了吧，就说我没时间,0.0,-0.4,0.0,0.0,0.0
video_0038,10,过去这么多年的事，谁要在乎啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0038,9,宝贝，相信我，他在等你,1.0,1.0,1.0,1.0,0.0
video_0036,1,昨天的事你怎么今天才来禀报啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,2,我拿你当心腹，你不能老放马后炮啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,3,臣割发，谢罪于天,-1.0,-1.0,-0.8,-1.0,0.0
video_0036,5,所以你就宣战了,-1.0,0.0,-1.0,-1.0,0.0
video_0036,6,如此卑躬屈膝，蒙羞受辱，江山早晚都要断送在你的手中,-1.0,-1.0,-0.8,-1.0,0.0
video_0036,9,我宁可永不收回靖州，也不愿坏了联盟,-1.0,-0.8,-1.0,-1.0,0.0
video_0036,10,你是不是还要替我当这个王,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,11,王子与庶民同罪,-1.0,-0.2,-1.0,-1.0,0.0
video_0036,14,败在杨苍刀下是我一生之耻，子虞以此伤提醒自己,-1.0,-0.8,-0.8,-1.0,0.0
video_0036,16,放肆，竟敢公然抗命,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,18,你偷偷摸摸背着我去提亲，当我是什么,-1.0,-1.0,-0.8,-1.0,0.0
video_0036,19,我不嫁，要去你去,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,20,田战这是要反啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0036,24,那什么是真的，你说什么是真的,-1.0,-0.2,-1.0,-1.0,0.0
video_0040,43,失败并不可怕,-0.4,0.2,-0.6,-0.4,0.0
video_0036,27,今夜，是你在这里的最后一晚了,-1.0,-0.2,-1.0,-1.0,0.0
video_0036,30,都督答应放我走的,-1.0,0.0,-1.0,-1.0,0.0
video_0037,2,这个就是你送的蟠桃,-1.0,0.0,-1.0,-1.0,0.0
video_0037,3,不准打男人,-1.0,-0.2,-1.0,-1.0,0.0
video_0037,4,桃子不能吃的吗，不能吃的话为什么不早说,-1.0,-1.0,-0.8,-1.0,0.0
video_0037,13,为什么要毁掉那么多美丽的地方，我不明白，我不服,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,14,出身卑微，是我把你从昆仑山提拔上来,-0.8,-0.4,-1.0,-0.8,0.0
video_0037,18,想要你就说嘛，打晕我干什么啊,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,20,凭什么，嗯？,-1.0,-1.0,-1.0,-1.0,0.0
video_0037,22,我说了你也不明白,-1.0,-0.6,-1.0,-1.0,0.0
video_0037,24,现在你想把二郎哥变得跟你一样吗,-1.0,-0.4,-0.8,-1.0,0.0
video_0037,25,你为什么总是要跟我作对,-1.0,-1.0,-1.0,-1.0,0.0
video_0038,3,一个小时，神九都快绕地球一周了,-0.8,-0.2,-1.0,-0.8,0.0
video_0038,5,这么优秀的男人，早就应该结婚生子了,0.0,-0.2,-0.2,0.0,0.0
video_0038,6,我觉得，这个设定有问题,-0.6,-0.8,-0.8,-0.6,0.0
video_0036,29,世上很多事情，本无对错，做了就不要后悔,-0.2,0.0,0.0,-0.2,0.0
video_0047,48,美国警方怀疑当时的车祸也是一个谋杀案，只不过因为证据不足，当年没有起诉,-0.2,-0.2,-0.8,-0.2,0.0
video_0047,50,请问您以前，跟我的当事人交谈过吗,0.0,0.0,0.0,0.0,0.0
video_0047,51,我不认识他,-0.2,0.0,0.0,-0.2,0.0
video_0055,16,别生气了,0.6,-0.4,0.8,0.6,0.0
video_0055,17,没老干妈没法吃饭,-0.6,-0.6,0.0,-0.6,0.0
video_0055,19,那必须的，我们学校是去年耐克杯亚军呢,1.0,1.0,1.0,1.0,0.0
video_0055,20,早晚有一天诺基亚得统治全世界,0.6,0.6,0.6,0.6,0.0
video_0055,24,你们给我等着，你们一定给我等着,-1.0,-1.0,-1.0,-1.0,0.0
video_0055,25,你不起吃包子吗，我以后天天给你送包子,1.0,0.4,1.0,1.0,0.0
video_0055,27,你不跟我结婚啊,-0.8,-1.0,-1.0,-0.8,0.0
video_0055,28,是因为失去的东西太美好了,-1.0,-0.8,-0.6,-1.0,0.0
video_0055,30,你不也忙吗，你不也得过你的日子吗,-0.8,-0.8,-0.8,-0.8,0.0
video_0055,31,您是大学生，我是进去过的人,-0.8,-0.8,-0.8,-0.8,0.0
video_0055,32,你俩就别打了,-1.0,-0.8,-1.0,-1.0,0.0
video_0055,33,他都不理我，我现在都快急死了,-1.0,-1.0,-0.8,-1.0,0.0
video_0055,34,你出来也应该跟我们说一声,-1.0,-0.2,-1.0,-1.0,0.0
video_0055,35,同学我来给你介绍一下啊,0.8,0.0,1.0,0.8,0.0
video_0056,6,我说过我会带她去的，你为什么不看好他,-1.0,-1.0,-1.0,-1.0,0.0
video_0056,10,呦，徐总这是干嘛呢,1.0,-0.2,1.0,1.0,0.0
video_0056,11,放开,-1.0,-0.8,-1.0,-1.0,0.0
video_0056,12,你刚才不是说你要去泰国吗,-0.6,0.0,-0.6,-0.6,0.0
video_0056,13,我再说一遍，我只要小迪,-0.6,-0.2,-0.6,-0.6,0.0
video_0056,19,收集信号，干扰无线电波的 ,0.0,0.0,0.0,0.0,0.0
video_0056,20,哈哈哈人家不吃这一套,1.0,1.0,1.0,1.0,0.0
video_0056,22,诶，大哥你搞什么的，我是做葱油饼的,1.0,-0.2,1.0,1.0,0.0
video_0056,23,不是不是，我这是从报纸上剪下来的,1.0,0.0,1.0,1.0,0.0
