video_id,clip_id,text,label,label_t,label_v,label_a,error
video_0043,45,你儿子我，我第七中队成绩优异第一，你怕什么啊,1.0,-0.2,-0.4,0.8,1.2
video_0024,38,孔夫子尚且说有教无类。,-0.6,0.6,-1.0,-0.2,1.2
video_0022,22,你说你想怎么样？我们俩都陪你，行吗？你说。,-1.0,0.2,-1.0,-1.0,1.2
video_0056,47,哎，你说那人妖是人生下来的吗,1.0,-0.2,1.0,1.0,1.2
video_0046,34,因为我一直相信我的儿子会回到我的身边，我就是有这样一个信念让我坚守了二十六年,-0.2,1.0,-0.2,-1.0,1.2
video_0024,3,老师再给你讲最后一次啊！,1.0,-0.2,1.0,-0.4,1.2
video_0024,97,马上就要期末考试了，你不是还跟阎主任打赌要年级前十吗,-1.0,0.2,-1.0,-1.0,1.2
video_0054,2,我让你看看什么叫关系户,1.0,-0.2,1.0,1.0,1.2
video_0053,50,你这孩子呀，什么都好就是少了点人情味,0.6,-0.6,0.8,1.0,1.2
video_0056,37,我会还你钱的,-1.0,0.2,-1.0,-1.0,1.2
video_0024,51,我是她妈，我为她好。,-0.6,0.6,-1.0,-0.6,1.2
video_0028,6,你都得给我出来，你来这里就得配合我。,-1.0,0.2,-1.0,-1.0,1.2
video_0013,32,我喜欢那个曾经聪颖独立，潇洒自如的你,-0.2,1.0,-0.8,-0.4,1.2
video_0056,22,诶，大哥你搞什么的，我是做葱油饼的,1.0,-0.2,1.0,1.0,1.2
video_0023,22,我先来的，我比你早20年就住这了。,-1.0,0.2,-1.0,-1.0,1.2
video_0054,109,所以说我一定要挺着,-0.2,1.0,-0.8,-1.0,1.2
video_0054,108,我都有一个信念，我要把它做好,-0.2,1.0,-1.0,-1.0,1.2
video_0048,19,这，这是我们家第一个团圆年,-0.6,0.6,-0.8,-0.8,1.2
video_0012,47,如果皇上宠幸你的话，你求个情不就行了吗？,-0.6,0.6,-1.0,-1.0,1.2
video_0027,45,姥爷，你又把车放歪了,1.0,-0.2,1.0,1.0,1.2
video_0025,32,哈哈哈哈，我这么一笑是不是有点像坏人呢,1.0,-0.2,1.0,1.0,1.2
video_0024,22,那是我爸爸给我的,-1.0,0.2,-1.0,-1.0,1.2
video_0056,30,我妈说了，得饶人处且饶人,1.0,-0.2,1.0,1.0,1.2
video_0053,29,所以我为了报恩才这样,-1.0,0.2,-0.4,-0.2,1.2
video_0029,22,我想回家了妈妈,-1.0,0.2,-0.6,-1.0,1.2
video_0015,25,可以去澳洲啊，那边阳光好，海鲜也很棒啊！,-0.2,1.0,-1.0,0.6,1.2
video_0013,23,啊，就是因为你这个棋谱，完，一夜回到解放前了。,0.2,-1.0,1.0,0.2,1.2
video_0043,36,我没拿,-1.0,0.0,-1.0,-0.8,1.0
video_0023,55,哎，反正投资确定了，我就不算业务垫底了，你也没有权利让我离开公司。,0.2,-0.8,0.2,0.6,1.0
video_0043,46,你知道我认为他肯定说不出来的，我认为他心思根本就没再听,0.0,-1.0,0.2,0.0,1.0
video_0045,49,有点害怕，有点那种一江春水向东流了,0.0,-1.0,0.8,-0.2,1.0
video_0024,103,马飞,-1.0,0.0,-1.0,-1.0,1.0
video_0024,4,这位火炬手，就是我们东配大桥的设计师。,1.0,0.0,1.0,1.0,1.0
video_0046,29,又是这个然而，房东说孩子三天前又被送到安康去了,-1.0,0.0,-1.0,-1.0,1.0
video_0024,91,就像那次考试前我做的一切一样，我尽力了,-0.6,0.4,-0.8,0.0,1.0
video_0024,20,干什么,-1.0,0.0,-1.0,-1.0,1.0
video_0060,3,这美女谁啊，老张你去调查一下,1.0,0.0,1.0,0.4,1.0
video_0024,50,年纪前十应该什么来着,-1.0,0.0,-1.0,-0.4,1.0
video_0045,24,有一阵子我的眼眶湿润了,0.0,1.0,0.0,0.2,1.0
video_0043,16,抱歉，我当年没做到，所以你做到了我还挺羡慕你的,0.0,1.0,0.0,-0.2,1.0
video_0045,35,只要不吐我，爱吐谁吐谁,0.4,-0.6,0.4,0.0,1.0
video_0045,96,你快三十多岁的人了,-1.0,0.0,-1.0,-1.0,1.0
video_0045,60,至少我觉得米个人都应该真诚都应该认真说话,-0.4,0.6,-0.4,-1.0,1.0
video_0002,19,你那点财务还需要助理,0.2,-0.8,1.0,-0.6,1.0
video_0041,14,所以我就买通了星期六晚报,-1.0,0.0,-1.0,-1.0,1.0
video_0041,32,实际上我是想让他教我唱几出戏,-1.0,0.0,-1.0,-0.8,1.0
video_0041,31,我假装约他采访约他去,-1.0,0.0,-1.0,-0.8,1.0
video_0028,10,过来保护他，其他我会搞定。,-0.4,0.6,-0.6,-0.2,1.0
video_0037,2,这个就是你送的蟠桃,-1.0,0.0,-1.0,-1.0,1.0
video_0036,31,你收了杨苍多少金子,-1.0,0.0,-0.8,-0.6,1.0
video_0036,30,都督答应放我走的,-1.0,0.0,-1.0,-1.0,1.0
video_0060,36,我跟你没什么好说的，麻烦你把手放开,0.0,-1.0,0.0,-0.2,1.0
video_0029,16,哎，有烟吗,1.0,0.0,1.0,0.4,1.0
video_0036,13,谢主公不杀之恩，告退,-0.4,0.6,0.0,-0.4,1.0
video_0036,8,你到底有几成胜算,-1.0,0.0,-1.0,-0.6,1.0
video_0036,5,所以你就宣战了,-1.0,0.0,-1.0,-1.0,1.0
video_0035,11,白居易，他可狂得很,1.0,0.0,1.0,1.0,1.0
video_0030,21,听见没有，你也来一段,1.0,0.0,0.6,1.0,1.0
video_0030,31,师娘，我走了。,-1.0,0.0,-1.0,-0.8,1.0
video_0030,34,这是我师爷的师爷的师爷传给我的，二三百年了,1.0,0.0,1.0,0.8,1.0
video_0033,2,我台湾来的嘛，你呢,1.0,0.0,1.0,0.4,1.0
video_0031,4,只跟马说话，不跟人说话啊！,0.2,-0.8,0.8,0.6,1.0
video_0031,6,你要打，就在战场上打,-1.0,0.0,-1.0,-0.8,1.0
video_0031,12,我已经失去了很多兄弟，我不能再失去你,-1.0,0.0,-0.8,-1.0,1.0
video_0028,8,你是提供情报的，具体实施的是我。,-1.0,0.0,-1.0,-1.0,1.0
video_0037,15,把你也连累了,-1.0,0.0,-1.0,-0.4,1.0
video_0027,49,姥爷，小弟什么时候长大呀？,1.0,0.0,1.0,0.8,1.0
video_0025,53,唐仁遇到麻烦了。,0.0,-1.0,0.6,-0.2,1.0
video_0041,30,我说我啊约他上国民饭店,-1.0,0.0,-1.0,-0.8,1.0
video_0041,26,他跟人家说群的去了,-1.0,0.0,-1.0,-1.0,1.0
video_0025,34,确定是为了正义。,-0.4,0.6,-0.6,0.2,1.0
video_0041,25,主要是我那搭档，他不是，这前几天呢，他也不跟我说一声,-1.0,0.0,-1.0,-1.0,1.0
video_0025,41,那大师，您能帮我看看这个图，它是什么意思吗？,1.0,0.0,1.0,0.8,1.0
video_0025,45,你们抓错人了，他不是凶手,-0.4,0.6,-1.0,-0.8,1.0
video_0023,43,你试试啊,1.0,0.0,1.0,0.2,1.0
video_0041,13,我要是当了您的夫人我就不好意思在跟他来往，我怕损害了督办的名声,-1.0,0.0,-1.0,-0.8,1.0
video_0027,46,今天我都送了十壶水了,1.0,0.0,1.0,0.6,1.0
video_0041,12,我当您的媳妇之后呢我还是想唱戏，但是我过去我是想让他教我唱戏,-1.0,0.0,-1.0,-1.0,1.0
video_0041,10,那国民饭店是怎么回事,-1.0,0.0,-1.0,-1.0,1.0
video_0001,19,我说就算你给我一个亿我都不乐意，我就想在大渣集团干到断气,-1.0,0.0,-1.0,-1.0,1.0
video_0041,7,外面传言我跟刘汉臣这场戏的怎么着怎么着，督办您觉得这能是真的吗,-1.0,0.0,-1.0,-1.0,1.0
video_0040,39,这就是现实,-1.0,0.0,-1.0,-1.0,1.0
video_0038,25,男朋友非说台里的盒饭没营养,0.4,-0.6,0.6,0.6,1.0
video_0027,36,今天刚刚到医院检查了，大夫说秋天生。,1.0,0.0,1.0,0.6,1.0
video_0023,46,你想吃小馒头吗？,1.0,0.0,1.0,0.8,1.0
video_0023,4,50平的菜园子，100平方的大草坪。,1.0,0.0,1.0,0.6,1.0
video_0023,35,焦糖拿铁对吧？,1.0,0.0,1.0,0.4,1.0
video_0016,30,曾经做过一个梦，梦见咱俩结婚了,0.0,1.0,0.0,0.4,1.0
video_0057,7,打扫好了，一共两百,1.0,0.0,1.0,0.8,1.0
video_0053,49,还没入伏，这宫里热的就跟蒸笼一样，本宫的身子实在是燥得很,0.4,-0.6,0.8,0.0,1.0
video_0016,3,我是梦特，我现在叫孟特娇,1.0,0.0,1.0,1.0,1.0
video_0053,35,其实是挺为难他的，他一个胖胖的女孩要演一个民国的才女,0.2,-0.8,0.0,0.4,1.0
video_0016,17,你们说夏洛什么时候能找她呀？,-1.0,0.0,-1.0,-0.2,1.0
video_0016,27,早就不练了，有一年比赛，我把标枪扎，裁判身上了，后来就被终身禁赛了。,0.4,-0.6,1.0,0.2,1.0
video_0056,15,你让我去泰国去找一个秘书,-1.0,0.0,-1.0,-0.4,1.0
video_0015,10,你把箱子放哪了？,-1.0,0.0,-1.0,-1.0,1.0
video_0016,34,大春我真嫉妒你，能像个傻逼似的。,0.8,-0.2,1.0,0.2,1.0
video_0016,38,给我也查查吧,-1.0,0.0,-1.0,-0.8,1.0
video_0016,43,那麻烦您能告诉我他现在情况怎么样了吗？,0.6,-0.4,1.0,0.6,1.0
video_0016,45,夏洛，我跟大春来看你来了,1.0,0.0,1.0,1.0,1.0
video_0054,99,自己就打扮了一下,1.0,0.0,1.0,0.4,1.0
video_0056,23,不是不是，我这是从报纸上剪下来的,1.0,0.0,1.0,1.0,1.0
video_0056,2,我跟春都风投公司已经全部都谈好了，星期三就可以签约,-0.2,0.8,0.0,0.2,1.0
video_0015,6,你想要什么我都给你啊！,-0.6,0.4,-1.0,-0.6,1.0
video_0052,10,你如果能接上三十个好球，我不让你退赛,-1.0,0.0,-1.0,-1.0,1.0
video_0054,52,装死尸吧,0.6,-0.4,1.0,1.0,1.0
video_0054,62,你们是变形记派来的吗,1.0,0.0,1.0,1.0,1.0
video_0054,58,然后呢对光其实很不习惯，就会很没有安全感,-1.0,0.0,-0.4,0.0,1.0
video_0054,140,会给自己想一些有趣的人设,1.0,0.0,1.0,0.4,1.0
video_0013,22,喂，娟儿，我收工了,1.0,0.0,1.0,0.6,1.0
video_0013,24,这个是送你的礼物。,1.0,0.0,1.0,0.6,1.0
video_0013,33,我在年轻的时候有一个男孩子他很爱很爱我。,-0.2,0.8,-1.0,-1.0,1.0
video_0013,35,你这偷懒的方法太低级了,0.2,-0.8,1.0,0.4,1.0
video_0054,3,我们是主演,1.0,0.0,1.0,1.0,1.0
video_0054,163,爹，你这是不是要给敏慧许婚了,1.0,0.0,1.0,1.0,1.0
video_0054,175,我真的很想她,-1.0,0.0,-1.0,-1.0,1.0
video_0054,32,特别尊贵的感觉，感觉很害怕，怎么和他对戏啊，也不熟两个人也没有演过戏,0.2,-0.8,1.0,0.8,1.0
video_0054,15,艺术家不都是这样吗,1.0,0.0,1.0,1.0,1.0
video_0014,25,我们也只是听说，万一。,-1.0,0.0,-1.0,-0.4,1.0
video_0055,16,别生气了,0.6,-0.4,0.8,0.6,1.0
video_0057,4,你什么事，我们住这的,-1.0,0.0,-1.0,-0.8,1.0
video_0052,24,而是明知道也许夺不了冠，但我要全力以赴,0.0,1.0,-0.4,-0.2,1.0
video_0056,33,你咋知道呢,1.0,0.0,1.0,1.0,1.0
video_0031,18,这就是战争。,-1.0,0.0,-1.0,-0.6,1.0
video_0008,6,要不这样吧，让给我们家做年夜饭的酒店给你们送。,1.0,0.0,1.0,0.4,1.0
video_0047,87,该补的那天，她会那么问我,-1.0,0.0,-1.0,-1.0,1.0
video_0008,4,今天我想当面跟你说。,0.6,-0.4,0.8,0.0,1.0
video_0056,46,知道了，你是搞电视购物的,1.0,0.0,1.0,0.8,1.0
video_0047,81,你怎么回来北京吗，你不是说北京很冷的吗,0.6,-0.4,0.6,0.0,1.0
video_0006,4,"现在是关键时刻，大家要团结嘛,啊！",0.0,1.0,-1.0,-0.2,1.0
video_0023,10,慢慢培养呗！,1.0,0.0,1.0,1.0,1.0
video_0048,31,要不在这留下一块吃饭吧,1.0,0.0,1.0,0.4,1.0
video_0005,11,活了74岁了。,-1.0,0.0,-1.0,-1.0,1.0
video_0047,47,喂，你们有没有看过美国警方给我们当年托马斯夫妇的车祸资料啊,-1.0,0.0,-1.0,-0.6,1.0
video_0056,59,那小孩谁啊,0.8,-0.2,0.2,0.2,1.0
video_0002,30,王先生，你忘了我刚跟你说半年的事。,-1.0,0.0,-1.0,-0.6,1.0
video_0023,21,那我是女生，你不得让着我呀。,-1.0,0.0,-1.0,-1.0,1.0
video_0056,72,我宝宝啊，你忘了，咱俩是组合,1.0,0.0,1.0,0.8,1.0
video_0048,10,参观一下我的菜单吗,1.0,0.0,0.8,0.8,1.0
video_0054,67,你看看人家彬彬，就去了一趟，你呢跑了三躺了,0.8,-0.2,0.8,0.6,1.0
video_0056,40,这都算少的,1.0,0.0,1.0,1.0,1.0
video_0050,7,我绝对是为你好,0.0,1.0,-0.2,-0.2,1.0
video_0051,20,如果能在往后走会更开心,-0.4,0.6,-0.2,0.2,1.0
video_0020,5,而且天文组好像没有我们班同学。,0.6,-0.4,0.6,-0.2,1.0
video_0018,12,可是现在你已经长大成人了,-1.0,0.0,-0.2,-1.0,1.0
video_0051,25,俺说的是这娃,-1.0,0.0,-1.0,-1.0,1.0
video_0052,1,我只能是竭尽全力,1.0,0.0,0.2,0.8,1.0
video_0008,8,照顾我生意啊,1.0,0.0,1.0,-0.2,1.0
video_0018,8,熟练的安装火石最起码要经过13个月的专业训练,-1.0,0.0,-1.0,-1.0,1.0
video_0056,14,老夫老妻了下跪很正常，我看你这落枕是好不了了,-0.8,0.0,-0.6,-0.4,0.8
video_0056,79,给你老婆打个电话,0.8,0.0,1.0,0.6,0.8
video_0032,14,洪先生，我是你的粉丝，特别喜欢你的戏，但是我在网上搜过你，你已经结婚了,0.0,0.8,0.0,-0.4,0.8
video_0054,129,一脸心高气傲不可一世的样子,0.0,-0.8,0.4,0.4,0.8
video_0056,38,我不会英语点不了菜,-0.8,0.0,-0.4,-1.0,0.8
video_0054,152,若是你没有做错事，我自然不会冤枉你,-0.8,0.0,-0.4,0.0,0.8
video_0056,53,忘了吗，我们是一个组合,0.8,0.0,0.8,0.0,0.8
video_0035,18,整个花萼楼外，牡丹种了十万株,0.8,0.0,0.8,0.6,0.8
video_0035,21,不是给过你一个了吗,0.4,-0.4,0.6,-0.4,0.8
video_0035,19,宣宗皇帝命诗人李白为贵妃写一首诗,0.8,0.0,1.0,0.8,0.8
video_0035,12,当家的惠果大师当年从狮子国取回了秘法，座下有上千僧人,0.8,0.0,0.8,0.8,0.8
video_0054,176,每到她的生辰，我都想再给他做那道菜,-0.8,0.0,-1.0,-1.0,0.8
video_0055,2,我穿不习惯，谢谢,0.0,-0.8,0.8,0.0,0.8
video_0036,25,其实你有很多机会可以拒绝，可以逃跑,-0.8,0.0,-1.0,-0.6,0.8
video_0037,10,来，给我,0.8,0.0,0.8,0.2,0.8
video_0055,21,喜欢什么就两天就变了,0.2,-0.6,1.0,0.0,0.8
video_0036,12,打不过人家，就不要再说打了嘛,-0.6,0.2,-0.8,0.2,0.8
video_0055,35,同学我来给你介绍一下啊,0.8,0.0,1.0,0.8,0.8
video_0041,20,德云社真是一个其乐融融的大家庭,-0.2,0.6,-1.0,-1.0,0.8
video_0040,8,我暗恋你已经一年多了,0.8,0.0,1.0,0.2,0.8
video_0045,80,我只能在我的台上我的表演让大家看，这小子找到感觉了,0.0,0.8,-0.2,0.6,0.8
video_0044,3,他看中你的特点是什么,0.8,0.0,0.6,0.2,0.8
video_0045,2,纠结两星期了，从演说家都快变成纠结家了,0.0,-0.8,0.8,0.0,0.8
video_0051,29,你要真想活下去，就带娃回豫北，听说豫北放粮,-0.8,0.0,-0.8,-1.0,0.8
video_0045,9,以我对你的判断我觉得你应该会先派黄橙橙,0.8,0.0,1.0,1.0,0.8
video_0045,44,我告诉你们，梦想就像是内裤,-0.8,0.0,-1.0,-0.8,0.8
video_0048,1,我是让你人往右,-0.8,0.0,-1.0,-1.0,0.8
video_0045,64,听完之后能够认认真真的做事，认认真真的作人，认认真真的说话,0.0,0.8,-0.2,0.0,0.8
video_0046,10,但是你差那么一点点就会走入歧途,0.0,-0.8,1.0,-0.4,0.8
video_0054,54,我一看楠楠他们那边披头散发，衣服全湿,0.8,0.0,1.0,1.0,0.8
video_0046,22,亲爱的，跟他们在一起太无聊了，等会打电话叫我回家，温柔点，我开免提啊,0.8,0.0,0.2,0.2,0.8
video_0047,46,他患有严重的幽闭恐惧症,0.0,-0.8,0.0,0.0,0.8
video_0056,86,那天我问小迪，如果我们俩真的离婚了他愿意跟谁,-0.8,0.0,-0.4,-0.8,0.8
video_0047,35,看来有些东西是真的不会变的,0.6,-0.2,0.6,0.6,0.8
video_0046,51,我的极限，我的痛苦可能已经到达一个临界点,0.0,-0.8,0.0,-0.2,0.8
video_0047,26,没有,-0.8,0.0,-1.0,0.0,0.8
video_0047,4,对，您的记忆力很好,0.0,0.8,0.0,0.0,0.8
video_0043,64,只要够优秀，优秀到极点，那我肯定要抢的,0.0,0.8,0.0,0.2,0.8
video_0059,14,钱我可以给你，但是你要照顾好我儿子,-0.8,0.0,-0.8,-0.8,0.8
video_0043,63,因为我觉得走我也不后悔,0.0,0.8,0.0,-0.4,0.8
video_0043,62,所以说我已经做好了可能会走的准备,-0.8,0.0,0.0,-0.4,0.8
video_0040,18,检讨人，成冬青,-0.8,0.0,0.0,-0.2,0.8
video_0054,41,拜托，多给一点点休息时间，我想多睡两个小时,0.0,-0.8,1.0,1.0,0.8
video_0054,35,女演员都在意，我也在意我在镜头里胖不胖,0.8,0.0,1.0,1.0,0.8
video_0054,29,他们说收工的这一刻，就突然一下释放了,0.0,0.8,0.2,0.2,0.8
video_0054,18,希望在之后能够保住这个男一吧,0.8,0.0,1.0,0.0,0.8
video_0054,4,刘帅和刘志玲是本色出演的对吧，演俩太监,0.8,0.0,0.8,0.6,0.8
video_0041,16,你们也被这边感染了吗,0.6,-0.2,0.6,0.0,0.8
video_0047,24,我没有,-0.8,0.0,-1.0,-0.2,0.8
video_0041,22,师哥从来都不欺负师弟,-0.2,0.6,-1.0,-1.0,0.8
video_0053,51,那明早我亲自去御膳房，为皇额娘做一道消暑佳品坐早膳怎么样,0.8,0.0,0.6,0.6,0.8
video_0053,45,我当时就想，他肯定挺累的，而且就这么一段戏，反反复复演了十几二十遍,-0.8,0.0,0.0,-0.4,0.8
video_0043,9,但是你演出来渴，想喝水，那是生理反应，听懂了吧,0.8,0.0,1.0,0.6,0.8
video_0043,12,来第三位请进,0.8,0.0,1.0,0.6,0.8
video_0043,53,我明天带她去民政局好吧,-0.8,0.0,-1.0,-0.6,0.8
video_0043,60,他非常有类型化，他摆在人群中你肯定不会忘记,0.0,0.8,0.0,0.2,0.8
video_0047,38,为什么不要直接，省着浪费你和我的时间,0.0,-0.8,0.0,0.2,0.8
video_0001,13,有人假扮我，我要把事情弄清楚。,0.0,-0.8,0.6,-0.2,0.8
video_0060,42,姐是不是给你丢人了,0.0,-0.8,0.6,-0.2,0.8
video_0023,54,而且每天以后我都默念远离姓谷的女人，给未来的我心理暗示,0.0,-0.8,-0.4,0.4,0.8
video_0002,5,你们就一个球都别想进,0.0,-0.8,-0.8,-0.6,0.8
video_0030,19,大叔，师傅给我们俩放假了,0.8,0.0,1.0,0.8,0.8
video_0030,18,那可不是，这首曲子是唢呐匠的看家本事,0.0,0.8,0.2,0.8,0.8
video_0020,12,我们去哪儿啊,0.8,0.0,0.8,0.4,0.8
video_0021,5,那也让我见识下你的本事。,-0.2,0.6,-0.2,0.4,0.8
video_0022,20,大家都忙着捡瓶子卖钱，只要你成天就是画画,0.2,-0.6,1.0,-0.6,0.8
video_0023,1,就你这脸型得多笑，不然就更长了,0.2,-0.6,0.6,-0.2,0.8
video_0026,25,跟小澍说，他爸爸不是坏人。,-0.2,0.6,-0.6,-0.2,0.8
video_0016,25,差钱的话，你告诉我个数，我回去凑还不行吗？,0.0,-0.8,-0.4,-0.6,0.8
video_0011,3,是正事，华妃失势难免不会东山再起。,0.2,-0.6,0.6,-0.2,0.8
video_0009,33,儿臣理应为朝政、为父皇分忧。,0.8,0.0,1.0,0.0,0.8
video_0024,46,初一结束，马飞的名次考到多少？学校不会开除他,-0.8,0.0,-1.0,-0.2,0.8
video_0025,12,我就知道骗不了你了。,0.6,-0.2,1.0,0.2,0.8
video_0024,56,没事没事儿，我没事儿，你走你的。,-0.4,0.4,-1.0,-0.4,0.8
video_0008,11,花多少钱我都可以的啦。,-0.2,0.6,0.2,0.4,0.8
video_0007,2,还记得今天是什么日子吗？,-0.8,0.0,-1.0,-0.2,0.8
video_0016,28,怎么，吃不惯啊,0.0,-0.8,1.0,-0.8,0.8
video_0005,15,所有的证据证人全是对的,-0.2,0.6,-1.0,-0.6,0.8
video_0016,8,行吧，喝点酒有时有晌的，赶紧,0.0,-0.8,0.0,-1.0,0.8
video_0001,24,这样吧，你自己说说，咱们集团什么职位比较轻松啊！,-0.4,0.4,-0.2,0.2,0.8
video_0014,13,你同伴告诉我的。,0.8,0.0,1.0,0.0,0.8
video_0001,27,但是您现在可以卖身救集团，干还是不干是吧？,0.0,-0.8,0.0,-0.4,0.8
video_0001,30,大渣集团的小职员？,0.2,-0.4,1.0,-0.6,0.6000000000000001
video_0012,14,王后娘娘一人之下，还缺什么呢,-0.2,0.4,-0.2,-0.8,0.6000000000000001
video_0045,52,因为太多人赋予你你的伞是应该干什么干什么，就还是应该坚持心中的那个,-0.2,0.4,-0.6,0.4,0.6000000000000001
video_0054,49,一场都休息不了，第三场戏是火戏,-0.4,0.2,0.0,-0.6,0.6000000000000001
video_0012,28,我们现在有孩子了，不能再像以前那样得过且过。,-0.2,0.4,0.2,-0.4,0.6000000000000001
video_0045,71,就是这么一件看上去不那么简单的事情让你的生活却变得简单起来,-0.2,0.4,-0.4,-0.4,0.6000000000000001
video_0047,40,当初吸引你的不就是我的争强好胜吗,-0.2,0.4,-0.4,0.0,0.6000000000000001
video_0012,19,到时候代王的伤痛也许就过去了。,0.4,-0.2,-0.8,0.2,0.6000000000000001
